-2.3646e-07,-0.000827569
-2.3644e-07,-0.00238698
-2.3642e-07,-0.00416255
-2.364e-07,-0.00605855
-2.3638e-07,-0.00797307
-2.3636e-07,-0.00979496
-2.3634e-07,-0.011413
-2.3632e-07,-0.0127934
-2.363e-07,-0.0140347
-2.3628e-07,-0.0152977
-2.3626e-07,-0.016644
-2.3624e-07,-0.0179657
-2.3622e-07,-0.0190866
-2.362e-07,-0.0199018
-2.3618e-07,-0.0204268
-2.3616e-07,-0.0206429
-2.3614e-07,-0.0204175
-2.3612e-07,-0.0196486
-2.361e-07,-0.018435
-2.3608e-07,-0.0170856
-2.3606e-07,-0.0159029
-2.3604e-07,-0.014958
-2.3602e-07,-0.0141397
-2.36e-07,-0.0133893
-2.3598e-07,-0.0128057
-2.3596e-07,-0.0124691
-2.3594e-07,-0.0122406
-2.3592e-07,-0.0117836
-2.359e-07,-0.0108232
-2.3588e-07,-0.00935647
-2.3586e-07,-0.00758399
-2.3584e-07,-0.00568799
-2.3582e-07,-0.00372715
-2.358e-07,-0.00172925
-2.3578e-07,0.000148221
-2.3576e-07,0.00165823
-2.3574e-07,0.00264328
-2.3572e-07,0.00321455
-2.357e-07,0.00370245
-2.3568e-07,0.00440032
-2.3566e-07,0.00534832
-2.3564e-07,0.00635808
-2.3562e-07,0.007198
-2.356e-07,0.00784647
-2.3558e-07,0.00844553
-2.3556e-07,0.00912179
-2.3554e-07,0.00981658
-2.3552e-07,0.0103168
-2.355e-07,0.0104712
-2.3548e-07,0.0103508
-2.3546e-07,0.0101871
-2.3544e-07,0.0101655
-2.3542e-07,0.0102952
-2.354e-07,0.0104187
-2.3538e-07,0.0103662
-2.3536e-07,0.0100513
-2.3534e-07,0.0094522
-2.3532e-07,0.00858449
-2.353e-07,0.0074543
-2.3528e-07,0.00610178
-2.3526e-07,0.00459486
-2.3524e-07,0.00300766
-2.3522e-07,0.00139884
-2.352e-07,-0.00020998
-2.3518e-07,-0.00178483
-2.3516e-07,-0.00325778
-2.3514e-07,-0.00455163
-2.3512e-07,-0.00565094
-2.351e-07,-0.00660511
-2.3508e-07,-0.00753458
-2.3506e-07,-0.00850729
-2.3504e-07,-0.00948925
-2.3502e-07,-0.0103693
-2.35e-07,-0.0110734
-2.3498e-07,-0.0116477
-2.3496e-07,-0.0122128
-2.3494e-07,-0.012852
-2.3492e-07,-0.0135067
-2.349e-07,-0.0140069
-2.3488e-07,-0.01422
-2.3486e-07,-0.0141984
-2.3484e-07,-0.0141397
-2.3482e-07,-0.014254
-2.348e-07,-0.0145597
-2.3478e-07,-0.0149117
-2.3476e-07,-0.0151278
-2.3474e-07,-0.0151402
-2.3472e-07,-0.0149981
-2.347e-07,-0.0147666
-2.3468e-07,-0.0144207
-2.3466e-07,-0.0138371
-2.3464e-07,-0.0129323
-2.3462e-07,-0.0117064
-2.346e-07,-0.0102365
-2.3458e-07,-0.00858757
-2.3456e-07,-0.00677495
-2.3454e-07,-0.00484498
-2.3452e-07,-0.00295825
-2.345e-07,-0.00138031
-2.3448e-07,-0.000293355
-2.3446e-07,0.000373641
-2.3444e-07,0.000932559
-2.3442e-07,0.00167984
-2.344e-07,0.0026371
-2.3438e-07,0.00360981
-2.3436e-07,0.00446517
-2.3434e-07,0.00533288
